content_key,content_item_id,content_item_version_id,subject_key,item_type,proposed_unit,proposed_topic_code,proposed_topic_title,basis,confidence,rationale,alternative_topic_code,signal_conflict,needs_human,taxonomy_source_version,previous_topic_code,defect_class,evidence_fields_used
apstat-u1-13-2a-design-101313,bf184b6f-3262-453a-b9db-d8357d1bdc5c,dc560ff8-5bbb-497d-8062-f62315cfb4bb,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,stem;stimulus
apstat-u1-13-2a-design-101314,579cb034-9af3-4086-8dce-c3b31e3fc3dc,02fe60b7-0143-4764-96c5-daa4acc4e4d2,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,stem;stimulus
apstat-u1-13-2a-design-101315,4fda0bce-5fe7-4372-a06f-7dbe7e96dd8e,c7812766-af41-4043-bdfc-df37930e0cff,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,stem;stimulus
apstat-u1-13-2a-design-101316,5d649f97-945d-4f52-add2-01ac1ca39091,7cd0aa7d-1916-4c15-a233-3a4b06757365,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,stem;stimulus
apstat-u1-13-2a-design-101317,c335cff3-9ad5-4ac8-a98b-c0e38bc9e49b,970b7d0e-fae0-4c90-82cd-c92e782d6281,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,stem;stimulus
apstat-u1-13-2a-design-101318,8e910bd2-2932-4872-8ada-b2e16ca21eca,99861475-87a5-441b-aecc-1923a4da0c70,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,stem;stimulus
apstat-u1-13-2a-design-101319,1664c00a-ce9c-4bc4-87ec-658c77683f3f,1af7e0c2-baef-4d7a-a47e-7c94b2c67a8d,ap-statistics,mcq,1,1.13,Experimental Design,template_prepass,high,Assigned to 1.13 because the template prepass evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,stem;stimulus
APSTATS-MCQ-001,ac0f6ad6-20a2-4de6-9d29-56f2eee9392a,bb73873d-0404-4f41-b895-3eefaae8d838,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-001-CAL,590cd7ea-cd9a-4a5e-832f-7a00c3f1b8e6,f0d82dd6-21d8-43bf-a786-d3eda22eb544,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-002,e4f2d003-4353-4a80-9b53-08f3a8d06ab1,cf31ff96-375b-423e-848f-61b25ed78db1,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.6,,subtopics;stem;stimulus
APSTATS-MCQ-003-CAL,6c2e8617-66ed-484a-9fe2-d1bf33a0b5d5,669f220b-b06c-45e5-98fd-9500811ffffb,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,5.5,,subtopics;stem;stimulus
APSTATS-MCQ-004,61b590c1-2e52-4bc6-ad7e-399de26f0670,ff356650-a4ab-465f-b88c-07034c430457,ap-statistics,mcq,5,5.4,Residuals,legacy_metadata_crosswalk,high,Assigned to 5.4 because the legacy metadata crosswalk evidence matches Residuals.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,5.5,,subtopics;stem;stimulus
APSTATS-MCQ-004-CAL,de9b4998-3e88-45ef-aeda-9a238571ebbb,64612ee1-a24d-4587-a1a3-25d50b4706e8,ap-statistics,mcq,5,5.4,Residuals,legacy_metadata_crosswalk,high,Assigned to 5.4 because the legacy metadata crosswalk evidence matches Residuals.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,5.5,,subtopics;stem;stimulus
APSTATS-MCQ-005,9c06fe8a-ef4e-4ba7-9f78-26a08ade67d1,c9d98aaa-7a1c-443e-9ba1-9d35f20765b5,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-005-CAL,33ee0e0e-4cb3-431e-bf76-f4f622c2e6ab,9a951e40-ade8-4f65-a19d-fd60ef927a77,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-006,ac4b7d87-2e8d-4d69-ba25-fd764e6b497f,52baca14-9fb0-4cfb-91c7-6dba0aed87bf,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.13,,subtopics;stem;stimulus
APSTATS-MCQ-006-CAL,acce1443-26d8-463a-91df-414604d7036c,34dfa75b-703d-4c8b-9d2f-52469c5b23ef,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.13,,subtopics;stem;stimulus
APSTATS-MCQ-008-CAL,291e1dc4-ce1d-45c9-9a3d-ed206fb5397c,b5b551fb-d92c-49d8-9c08-cf64334cf5ba,ap-statistics,mcq,2,2.9,Parameters of Random Variables,legacy_metadata_crosswalk,high,Assigned to 2.9 because the legacy metadata crosswalk evidence matches Parameters of Random Variables.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-009,4da611b4-f14f-4478-8a40-2ed9744477c4,94f4f048-f75c-49f5-8945-0711142dadbb,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.12,,subtopics;stem;stimulus
APSTATS-MCQ-009-CAL,e5d16b42-7b57-440b-b3a4-c044bd8c773c,ed8f2081-caa5-41ce-9f66-ba8e67863cfd,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.12,,subtopics;stem;stimulus
APSTATS-MCQ-010-CAL,8d27f7fd-b55c-4931-a2e5-2ac4c9f4daed,2b5f7fbb-aa4c-456d-99b0-0773f8b14e24,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,legacy_metadata_crosswalk,high,Assigned to 3.2 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Proportions.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.2,,subtopics;stem;stimulus
APSTATS-MCQ-011,65238ef6-b008-4543-a3cb-018a6b7c8451,fdd35952-554d-47c4-ae1d-254e9a43c2e1,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,legacy_metadata_crosswalk,high,Assigned to 3.4 because the legacy metadata crosswalk evidence matches Justifying a Claim Based on a Confidence Interval for a Population Proportion.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.4,,subtopics;stem;stimulus
APSTATS-MCQ-011-CAL,82f24da9-556c-4266-b163-ba2147e558db,473ac72e-cb6a-4bba-91b6-6a97907a0f72,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,legacy_metadata_crosswalk,high,Assigned to 3.4 because the legacy metadata crosswalk evidence matches Justifying a Claim Based on a Confidence Interval for a Population Proportion.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.4,,subtopics;stem;stimulus
APSTATS-MCQ-013,4fe5bc8e-8efc-4ac2-8ef2-d235c2321941,9c035e67-3d3c-4318-957d-ae5eba0eda62,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.2,,subtopics;stem;stimulus
APSTATS-MCQ-013-CAL,5692c37e-d47e-4d0d-8163-6cf2321aff90,24df5444-b2fc-4fa0-8295-abb0fe064a84,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.2 because the legacy metadata crosswalk evidence matches Constructing a Confidence Interval for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-014,2ad32dd5-dee0-48f1-a624-a2b57e127d74,d7ac1584-cdac-47a3-8705-e90c3930dab1,ap-statistics,mcq,4,4.4,Setting Up a Test for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.4 because the legacy metadata crosswalk evidence matches Setting Up a Test for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.12,,subtopics;stem;stimulus
APSTATS-MCQ-014-CAL,37267cf0-b493-4d79-8991-9716023331c8,52109b9e-9a20-43ef-b443-42f9558e4305,ap-statistics,mcq,4,4.4,Setting Up a Test for a Population Mean or Population Mean Difference,legacy_metadata_crosswalk,high,Assigned to 4.4 because the legacy metadata crosswalk evidence matches Setting Up a Test for a Population Mean or Population Mean Difference.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-016-CAL,6911479d-3b9f-48ae-bd28-f28f775ba509,2bdcb47c-2ed4-402f-a1a1-e33577d8a15d,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,legacy_metadata_crosswalk,high,Assigned to 3.14 because the legacy metadata crosswalk evidence matches Setting Up a Chi-Square Test for Homogeneity or Independence.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.14,,subtopics;stem;stimulus
APSTATS-MCQ-018-CAL,347b8d6e-259e-4ba5-a2c7-19911381cf51,6134fe00-5bbe-469b-a58d-a882b7e57c79,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.13,,subtopics;stem;stimulus
APSTATS-MCQ-019,6f807db9-169e-4ee4-be80-c4a87658a003,fbde3145-2edc-418a-807b-8ad205dedf84,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-020,fe0b6b43-ebfa-413e-b762-878e5b9713a5,7141715f-825a-4e51-be11-dabb120371ca,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-021,18ae04f7-9b87-4ff6-969f-21aefc78c42c,d3588284-6905-4667-b11b-e9d270410f0f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-022,14499662-732a-400a-8b05-644cc91b3d93,ee90a501-d6ae-4a4e-9d1b-2dba077782df,ap-statistics,mcq,1,1.6,Descriptions for One Quantitative Variable Distributions,legacy_metadata_crosswalk,high,Assigned to 1.6 because the legacy metadata crosswalk evidence matches Descriptions for One Quantitative Variable Distributions.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-023,35f102c0-6006-430e-976a-716915fc017a,8e478e2a-08ac-41c1-9048-f345cc3df2bb,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-024,997bc646-fe66-4c6c-b66f-d5244d3e97cf,07dc1163-1dad-411a-b70a-c4254b309fe2,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-025,bb6e2770-4f62-4701-9432-9d0410fdfcfa,dbb8de03-54d2-4f6a-b0e4-ed3a92f702e6,ap-statistics,mcq,1,1.8,Graphical Representations of Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.8 because the legacy metadata crosswalk evidence matches Graphical Representations of Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-026,6f8c5dd3-3aca-4cc3-a5fc-26583442abc8,d9e286a3-74b3-4844-ab0a-63ba55fd63be,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,legacy_metadata_crosswalk,high,Assigned to 1.7 because the legacy metadata crosswalk evidence matches Summary Statistics for One Quantitative Variable.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.10,,subtopics;stem;stimulus
APSTATS-MCQ-027,40479152-0fbe-4c34-a845-d6978fb2a37c,7a108f76-cd92-41a2-979c-db6513fe9c17,ap-statistics,mcq,1,1.6,Descriptions for One Quantitative Variable Distributions,legacy_metadata_crosswalk,high,Assigned to 1.6 because the legacy metadata crosswalk evidence matches Descriptions for One Quantitative Variable Distributions.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-028,88730e3f-91f9-4115-89df-7fe2a405d683,b088e116-7949-453f-be4d-bc89ce2d05ef,ap-statistics,mcq,5,5.2,Correlation,legacy_metadata_crosswalk,high,Assigned to 5.2 because the legacy metadata crosswalk evidence matches Correlation.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-029,d95ab036-87a0-47ee-ba6e-7433b9dd8f5b,0f677e08-6a5f-4ff8-b464-a90ee5f255ee,ap-statistics,mcq,5,5.4,Residuals,legacy_metadata_crosswalk,high,Assigned to 5.4 because the legacy metadata crosswalk evidence matches Residuals.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-030,3d4c14b4-84d0-4302-ba3d-8b9441b8c869,0a00c482-74fc-4a7a-8acf-9abbcb54596e,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-031,6ea124bf-3dee-40cb-8352-f35595e0c4f8,eb0ff391-566d-484b-9774-e2ab98dc28b3,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-032,e693fbc2-e0ff-410d-9552-c2ad9e3ebd67,cc3d551e-f0e0-400c-94b3-dc282aa0440a,ap-statistics,mcq,5,5.3,Linear Regression Models,legacy_metadata_crosswalk,high,Assigned to 5.3 because the legacy metadata crosswalk evidence matches Linear Regression Models.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-033,8f418ec5-bb6f-4b5b-879c-72ea36d72bdf,745c5d49-8013-433e-a0e7-7f24217e8026,ap-statistics,mcq,5,5.2,Correlation,legacy_metadata_crosswalk,high,Assigned to 5.2 because the legacy metadata crosswalk evidence matches Correlation.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-034,3473d939-a4ff-42f7-b40e-a5dd192c28ab,2de8949a-8ddb-46a7-85fc-35eebd0ace60,ap-statistics,mcq,5,5.5,Least-Squares Regression,legacy_metadata_crosswalk,high,Assigned to 5.5 because the legacy metadata crosswalk evidence matches Least-Squares Regression.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-035,be65ce51-7d96-412e-91ee-74f468c4181f,6a25809a-3ded-457c-982a-920144983361,ap-statistics,mcq,5,5.5,Least-Squares Regression,legacy_metadata_crosswalk,high,Assigned to 5.5 because the legacy metadata crosswalk evidence matches Least-Squares Regression.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,5.5,,subtopics;stem;stimulus
APSTATS-MCQ-036,771a639a-1537-48bc-9807-f91675e701f2,86c4d1f9-5590-4a87-85f3-30a49904cabd,ap-statistics,mcq,5,5.2,Correlation,legacy_metadata_crosswalk,high,Assigned to 5.2 because the legacy metadata crosswalk evidence matches Correlation.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,unit_misclassification,subtopics;stem;stimulus
APSTATS-MCQ-037,3213356f-9a3e-47df-a521-f5d442875abf,b16c8b73-287e-427f-be64-f516b395ada9,ap-statistics,mcq,1,1.11,Random Sampling,legacy_metadata_crosswalk,high,Assigned to 1.11 because the legacy metadata crosswalk evidence matches Random Sampling.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.11,,subtopics;stem;stimulus
APSTATS-MCQ-038,3e4742b1-67fe-4389-ab41-463a4681e0b4,e0d8f8ae-9a57-4162-a5a2-bff62180c322,ap-statistics,mcq,1,1.11,Random Sampling,legacy_metadata_crosswalk,high,Assigned to 1.11 because the legacy metadata crosswalk evidence matches Random Sampling.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.2,,subtopics;stem;stimulus
APSTATS-MCQ-039,c62d4174-b221-427d-82e3-d3a2b3ce7dd4,9ede0596-b285-4fb6-b1df-717ed199b3a8,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.13,,subtopics;stem;stimulus
APSTATS-MCQ-040,59b1077a-1584-47bc-a529-a9d06afa4c2b,72ff2392-7b2e-4949-95f5-d556d3fdd6ff,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.11,,subtopics;stem;stimulus
APSTATS-MCQ-041,0e960a55-55c5-48d2-a135-2e35b13b258e,c180ab2b-d302-4e03-931c-f013a749f3f3,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-042,be4c4fcd-bd1c-4124-90cb-5b4b52c2f7e5,9fc61bee-5442-4161-ba09-21aed4627188,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.8,,subtopics;stem;stimulus
APSTATS-MCQ-043,7c24861b-c7bf-490f-87dd-715a51560c7a,b198739b-0eaa-44bf-b553-d1b8e34f31a1,ap-statistics,mcq,1,1.12,Potential Problems with Sampling,legacy_metadata_crosswalk,high,Assigned to 1.12 because the legacy metadata crosswalk evidence matches Potential Problems with Sampling.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-044,a69b9346-785c-45df-9f29-a6354052e402,f3ddd289-cd3b-4800-a413-1887573c4961,ap-statistics,mcq,1,1.13,Experimental Design,legacy_metadata_crosswalk,high,Assigned to 1.13 because the legacy metadata crosswalk evidence matches Experimental Design.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-045,3c9929da-fef6-434a-8512-6d857f40c610,1825f66b-fd3d-46fa-89f1-b20f7c552895,ap-statistics,mcq,1,1.10,The Investigative Question Revisited and Data Collection,legacy_metadata_crosswalk,high,Assigned to 1.10 because the legacy metadata crosswalk evidence matches The Investigative Question Revisited and Data Collection.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-046,a3d44672-c6f9-47c9-a716-47e2dc30be30,1b5b2fe3-9c91-469b-a753-4ca46a926432,ap-statistics,mcq,2,2.6,Conditional Probability,legacy_metadata_crosswalk,high,Assigned to 2.6 because the legacy metadata crosswalk evidence matches Conditional Probability.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.6,,subtopics;stem;stimulus
APSTATS-MCQ-047,423d231a-f0a2-4478-86ac-917bd38ddf91,f3989253-05a9-487a-80da-a9cc317c5a2a,ap-statistics,mcq,2,2.7,Independent Events and Unions of Events,legacy_metadata_crosswalk,high,Assigned to 2.7 because the legacy metadata crosswalk evidence matches Independent Events and Unions of Events.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.5,,subtopics;stem;stimulus
APSTATS-MCQ-048,1ef0193f-85d8-4769-b7cc-f30ef5d493b1,d73e4a76-8708-44e3-923c-c20ef2dce583,ap-statistics,mcq,2,2.6,Conditional Probability,legacy_metadata_crosswalk,high,Assigned to 2.6 because the legacy metadata crosswalk evidence matches Conditional Probability.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.2,,subtopics;stem;stimulus
APSTATS-MCQ-049,26523b4e-c77f-4ba9-a592-74386841c208,292ce937-5171-45cb-ab97-36848147b399,ap-statistics,mcq,2,2.9,Parameters of Random Variables,legacy_metadata_crosswalk,high,Assigned to 2.9 because the legacy metadata crosswalk evidence matches Parameters of Random Variables.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-050,05e76206-dbf6-494f-81cb-a055bc6a3de7,d7e0f2f6-6450-4a15-b928-c8c176c147a4,ap-statistics,mcq,2,2.4,Introduction to Probability,legacy_metadata_crosswalk,high,Assigned to 2.4 because the legacy metadata crosswalk evidence matches Introduction to Probability.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.1,,subtopics;stem;stimulus
APSTATS-MCQ-051,22a1b712-6ab0-4c5a-a3b2-2b3b4e248f41,7a17fc0d-8a82-4271-bf6f-21690d9242b6,ap-statistics,mcq,2,2.5,Mutually Exclusive Events,legacy_metadata_crosswalk,high,Assigned to 2.5 because the legacy metadata crosswalk evidence matches Mutually Exclusive Events.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.5,,subtopics;stem;stimulus
APSTATS-MCQ-052,b33465a7-0f9a-4adc-91e2-1dfa175842eb,56e5bafc-b49c-40c1-8477-5901f84e308e,ap-statistics,mcq,2,2.10,The Binomial Distribution,legacy_metadata_crosswalk,high,Assigned to 2.10 because the legacy metadata crosswalk evidence matches The Binomial Distribution.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.8,,subtopics;stem;stimulus
APSTATS-MCQ-053,38c5be36-fd77-47be-b061-2f9e4d28fc75,606835ad-faa0-45de-9e59-fc31ea724592,ap-statistics,mcq,2,2.10,The Binomial Distribution,legacy_metadata_crosswalk,high,Assigned to 2.10 because the legacy metadata crosswalk evidence matches The Binomial Distribution.,,false,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.10,,subtopics;stem;stimulus
APSTATS-MCQ-054,e49b8e85-2737-4664-8846-abc96d89a8c5,b1c6dd0e-9be2-471b-986c-583e31c859d5,ap-statistics,mcq,2,2.7,Independent Events and Unions of Events,legacy_metadata_crosswalk,high,Assigned to 2.7 because the legacy metadata crosswalk evidence matches Independent Events and Unions of Events.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,1.3,,subtopics;stem;stimulus
APSTATS-MCQ-055,2cb12761-b0a8-421b-ab3f-8e66d36218b9,316fbac2-416c-4538-8ca1-ad2d9191ecdc,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,3.11,,subtopics;stem;stimulus
APSTATS-MCQ-056,46f9669d-56fa-402c-9871-ef5b92646445,654002f4-3a24-4498-9e37-4879461a2816,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,4.3,,subtopics;stem;stimulus
APSTATS-MCQ-057,80573ffb-e9b5-4507-b530-4b22e742e4e5,89cb0fc2-0252-4f31-ad05-5ac287e78a38,ap-statistics,mcq,4,4.1,Sampling Distributions for Sample Means,legacy_metadata_crosswalk,high,Assigned to 4.1 because the legacy metadata crosswalk evidence matches Sampling Distributions for Sample Means.,,true,false,dae3c72e-82ca-4960-9552-1b034bd347e5,2.12,,subtopics;stem;stimulus
