content_item_id,subject_key,item_type,primary_unit_number,primary_topic_code,primary_topic_title,alt_topic_code,confidence,agreement_with_author_prose,agreement_with_explainer_retrieval,rationale,needs_human
6d03e381-4f81-4f33-8804-7ea567f12330,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,1.4,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Structure of Water and Hydrogen Bonding"".",true
ec200449-df12-4069-8a92-aea33feb36c9,biology,frq,6,6.6,Gene Expression and Cell Specialization,6.5,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Gene Expression and Cell Specialization"".",false
907a1813-1d45-4b4f-aff7-8382632ef127,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,2.1,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Structure of Water and Hydrogen Bonding"".",true
80e917c2-fc85-4aa6-a7e7-1f37050922f8,biology,frq,5,5.5,Environmental Effects on Phenotype,7.1,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Environmental Effects on Phenotype"".",true
5dfd441b-f01b-4dc4-b327-1fe05b12f432,biology,frq,5,5.2,Meiosis and Genetic Diversity,6.5,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Meiosis and Genetic Diversity"".",true
c992e827-4720-4f1a-b2d4-924a9313e7b3,biology,frq,3,3.3,Cellular Energy,3.4,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Cellular Energy"".",true
ffe8566d-7b98-4526-b58a-f37c4d8ededc,biology,frq,6,6.4,Translation,6.5,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Translation"".",true
79cb5876-49bb-4d94-856d-414cd4c629b8,biology,frq,6,6.5,Regulation of Gene Expression,6.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Regulation of Gene Expression"".",true
be78ce36-c01b-47d1-901f-7bf38caa0e7b,biology,frq,6,6.1,DNA and RNA Structure,6.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""DNA and RNA Structure"".",true
016e7347-2003-45de-9967-619544d691ca,biology,frq,1,1.1,Structure of Water and Hydrogen Bonding,,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Structure of Water and Hydrogen Bonding"".",true
7640704b-6e1d-4bad-bc74-f3d194324805,biology,frq,7,7.7,Common Ancestry,2.10,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Common Ancestry"".",false
2c275bcc-2927-4910-83b6-fe61552a511b,biology,frq,7,7.1,Introduction to Natural Selection,7.2,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Introduction to Natural Selection"".",true
ebcdd05b-73a4-49ca-9b2e-96f8bbdef234,biology,frq,6,6.1,DNA and RNA Structure,7.6,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""DNA and RNA Structure"".",true
87874651-60bb-40cc-a634-2ce196ad996d,biology,frq,3,3.2,Environmental Impacts on Enzyme Function,8.4,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Environmental Impacts on Enzyme Function"".",true
b738b319-8146-43d5-a2c4-5b292e1f1943,biology,frq,7,7.1,Introduction to Natural Selection,7.2,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Natural Selection"".",true
001fef04-5272-4c9d-9d2b-cde19287bcc7,biology,frq,8,8.2,Energy Flow Through Ecosystems,,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Energy Flow Through Ecosystems"".",true
3db8a97a-baaf-4ff4-9110-06dd4bc91892,biology,frq,8,8.3,Population Ecology,2.2,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Population Ecology"".",false
ccf8a3b4-88a8-4ff7-9844-85769f949666,biology,mcq,1,1.3,Introduction to Macromolecules,2.5,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Macromolecules"".",true
72b21db8-5964-4d58-aae4-94fca62e0224,biology,mcq,1,1.1,Structure of Water and Hydrogen Bonding,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Structure of Water and Hydrogen Bonding"".",true
ca5cc6ae-774b-4500-93db-e18bddd48335,biology,mcq,7,7.12,Origins of Life on Earth,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Origins of Life on Earth"".",false
7d731b39-b795-4b9c-9eea-f1f4a11c3c7e,biology,mcq,2,2.1,Cell Structure and Function,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cell Structure and Function"".",false
cebc6511-86ef-48e7-a50b-5040fd59cc7f,biology,mcq,2,2.7,Tonicity and Osmoregulation,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tonicity and Osmoregulation"".",false
a7f27476-2aff-455d-841d-e8cdc4cf47f8,biology,mcq,2,2.5,Membrane Transport,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Membrane Transport"".",false
bb7f82db-454f-4635-933c-c80567b31ff9,biology,mcq,2,2.5,Membrane Transport,2.3,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Membrane Transport"".",false
3509fa2a-9e58-4a28-9dc5-547451fd78a4,biology,mcq,2,2.5,Membrane Transport,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Membrane Transport"".",false
43774df8-fcb5-4979-af3e-e99f22651151,biology,mcq,2,2.1,Cell Structure and Function,2.10,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cell Structure and Function"".",false
12b70712-b8e1-4c88-a199-1769d21716d8,biology,mcq,2,2.1,Cell Structure and Function,2.10,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cell Structure and Function"".",false
d64759de-72fc-4b0b-8f2a-1b6278df42d7,biology,mcq,2,2.3,Plasma Membrane,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Plasma Membrane"".",false
09a0df29-1248-48ca-b456-860e4ee96056,biology,mcq,2,2.3,Plasma Membrane,3.2,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Plasma Membrane"".",false
e8cfa78c-80db-4f78-9c92-643e71e732a9,biology,mcq,2,2.5,Membrane Transport,2.1,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Membrane Transport"".",false
f89cf634-d106-4e39-bd08-86bfcaee946d,biology,mcq,4,4.1,Cell Communication,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cell Communication"".",false
925a8ee2-4d4f-46fa-acdf-b11ec4e4e01b,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Signal Transduction"".",true
131394c0-26d6-48fd-8c30-563efe5e3d72,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Signal Transduction"".",true
bb3560b1-27c2-4049-a23f-807b7c7e3336,biology,mcq,3,3.3,Cellular Energy,3.5,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cellular Energy"".",false
36f35384-d317-490c-9b64-e9a1c4092802,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Signal Transduction"".",true
c3f31738-a35a-4fd8-979d-30ee38d2d9c7,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Signal Transduction"".",true
8ef95e9f-c1a1-4b90-87d7-85658e941dc5,biology,mcq,4,4.3,Signal Transduction Pathways,4.2,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Signal Transduction Pathways"".",false
7d91a66c-cbd1-4a21-ba80-afead502c7ca,biology,mcq,4,4.5,Cell Cycle,4.6,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cell Cycle"".",true
fc5ad24a-56b1-4eb5-84ee-73790aa4a351,biology,mcq,2,2.8,Mechanisms of Transport,4.4,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Mechanisms of Transport"".",true
1511bcd7-7d6a-432c-837c-5fd5e2387522,biology,mcq,4,4.2,Introduction to Signal Transduction,4.3,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Signal Transduction"".",true
3cd93461-f154-4d7f-8acb-2ca71620cc74,biology,mcq,5,5.3,Mendelian Genetics,5.4,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Mendelian Genetics"".",true
2beed8b1-f149-4acb-8b8c-46592bcb28f0,biology,mcq,6,6.5,Regulation of Gene Expression,6.6,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Regulation of Gene Expression"".",true
b60575d3-cd19-4336-9d7b-46bd84b27907,biology,mcq,5,5.3,Mendelian Genetics,5.4,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Mendelian Genetics"".",true
d0e17629-7083-4d2f-9ef6-9a76a36c3d40,biology,mcq,5,5.3,Mendelian Genetics,5.4,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Mendelian Genetics"".",true
c4908388-08d4-4274-935e-dfb393077cdc,biology,mcq,1,1.6,Nucleic Acids,6.1,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Nucleic Acids"".",true
2e2c66b7-a563-47eb-abc7-37683745700d,biology,mcq,6,6.5,Regulation of Gene Expression,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Regulation of Gene Expression"".",false
37917d44-45e8-438d-9b90-c6ddc460f704,biology,mcq,6,6.5,Regulation of Gene Expression,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Regulation of Gene Expression"".",false
de3013c9-bdc6-4994-bf79-523c9c49e791,biology,mcq,6,6.5,Regulation of Gene Expression,6.1,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Regulation of Gene Expression"".",false
e4f47c41-420e-40dd-921f-343b0fb0b161,biology,mcq,6,6.5,Regulation of Gene Expression,6.6,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Regulation of Gene Expression"".",false
9b2ef7ea-ae9b-4dc9-9a9c-417eb5eee455,biology,mcq,6,6.5,Regulation of Gene Expression,4.6,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Regulation of Gene Expression"".",false
13a725ac-38ec-4d14-b061-ee4beec24c3d,biology,mcq,6,6.8,Biotechnology,6.1,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Biotechnology"".",false
4b0b8c3f-126a-45b7-8deb-27c2baf47547,biology,mcq,7,7.1,Introduction to Natural Selection,7.2,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Natural Selection"".",true
770859c9-7ac4-4351-b5f0-49bab8ea98b2,biology,mcq,6,6.6,Gene Expression and Cell Specialization,7.10,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Gene Expression and Cell Specialization"".",true
768cfadd-4205-46ed-85bd-1ed667fb1728,biology,mcq,7,7.7,Common Ancestry,1.1,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Common Ancestry"".",true
dd29ea19-85a9-462b-a0b9-b969d861f6fa,biology,mcq,7,7.1,Introduction to Natural Selection,7.2,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introduction to Natural Selection"".",true
667ee67f-c38d-4d05-9cae-b2aea500c097,biology,mcq,8,8.5,Community Ecology,8.2,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Community Ecology"".",false
cdd0dc50-fef1-4fcb-aa9d-a0299b8845be,biology,mcq,8,8.5,Community Ecology,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Community Ecology"".",false
6c51e1d8-1b3a-4402-9b1c-c015560ee7fc,biology,mcq,8,8.2,Energy Flow Through Ecosystems,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Energy Flow Through Ecosystems"".",false
95f03e91-c50d-4b14-aaca-b554c86b752f,biology,mcq,8,8.3,Population Ecology,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Population Ecology"".",false
cbbba1c3-0859-45da-8d7d-8a99f12a55d6,biology,mcq,2,2.1,Cell Structure and Function,3.2,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Cell Structure and Function"".",true

